arrival_year,arrival_month,booking_status,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,avg_price_per_room
2016,8,1,1,2,Online TA,221.0
2016,8,1,1,2,Online TA,219.0
2016,8,1,1,2,Online TA,225.67
2016,8,1,1,2,Online TA,214.0
2016,8,1,2,2,Direct,251.5
2016,8,1,2,2,Direct,234.6
2016,8,1,2,6,Online TA,189.0
2016,8,1,3,7,Online TA,234.0
2016,8,1,3,7,Online TA,205.0
2016,8,1,2,6,Online TA,195.3
2016,8,1,0,1,Online TA,209.0
2016,8,1,1,1,Online TA,279.0
2016,8,1,1,1,Online TA,209.0
2016,8,1,1,1,Direct,189.0
2016,8,1,1,1,Online TA,209.0
2016,8,1,1,1,Online TA,241.0
2016,8,1,1,1,Online TA,259.0
2016,8,1,1,1,Online TA,189.0
2016,8,1,1,1,Online TA,241.0
2016,8,1,1,1,Online TA,254.0
2016,8,1,1,1,Online TA,191.0
2016,8,1,2,1,Online TA,277.67
2016,8,1,2,1,Online TA,299.0
2016,8,1,2,1,Online TA,197.67
2016,8,1,2,2,Direct,195.6
2016,8,1,2,2,Online TA,113.4
2016,8,1,2,2,Online TA,227.92
2016,8,1,2,2,Online TA,113.4
2016,8,1,2,3,Online TA,113.4
2016,8,1,2,3,Online TA,170.0
2016,8,1,2,3,Online TA,258.0
2016,8,1,2,3,Online TA,140.0
2016,8,1,2,3,Online TA,140.0
2016,8,1,2,3,Online TA,170.0
2016,8,1,2,4,Online TA,247.67
2016,8,1,2,4,Online TA,269.0
2016,8,1,2,3,Online TA,263.0
2016,8,1,2,5,Online TA,235.57
2016,8,1,2,5,Online TA,201.86
2016,8,1,2,5,Online TA,201.86
2016,8,1,2,5,Direct,189.0
2016,8,1,2,5,Online TA,201.86
2016,8,1,2,6,Online TA,154.64
2016,8,1,2,6,Online TA,179.0
2016,8,1,2,6,Offline TA/TO,141.6
2016,8,1,4,6,Online TA,309.0
2016,8,1,4,6,Direct,289.9
2016,8,1,1,0,Corporate,197.1
2016,8,1,1,0,Online TA,189.0
2016,8,1,2,0,Online TA,241.0
2016,8,1,2,2,Online TA,230.0
2016,8,1,2,3,Online TA,216.0
2016,8,1,2,3,Online TA,248.16
2016,8,1,2,3,Online TA,261.0
2016,8,1,2,5,Online TA,189.0
2016,8,1,2,5,Offline TA/TO,195.86
2016,8,1,2,5,Offline TA/TO,214.99
2016,8,1,4,10,Online TA,140.0
2016,8,1,4,10,Direct,217.14
2016,8,1,4,10,Online TA,160.0
2016,8,1,4,10,Online TA,140.0
2016,8,1,4,10,Online TA,131.0
2016,8,1,4,10,Online TA,140.0
2016,8,0,1,2,Online TA,126.0
2016,8,0,1,2,Online TA,126.0
2016,8,0,1,2,Online TA,126.0
2016,8,0,1,2,Online TA,236.67
2016,8,0,1,2,Online TA,126.0
2016,8,1,1,3,Online TA,236.5
2016,8,1,1,3,Online TA,259.0
2016,8,0,1,3,Online TA,140.16
2016,8,1,1,4,Online TA,216.5
2016,8,1,1,4,Online TA,172.0
2016,8,1,1,4,Online TA,219.0
2016,8,1,1,4,Online TA,160.0
2016,8,1,1,4,Online TA,219.0
2016,8,1,1,4,Online TA,256.0
2016,8,1,1,4,Direct,157.25
2016,8,1,1,4,Online TA,219.0
2016,8,1,1,4,Online TA,246.0
2016,8,1,1,5,Offline TA/TO,144.61
2016,8,1,1,5,Online TA,231.0
2016,8,1,1,5,Online TA,221.0
2016,8,1,1,5,Offline TA/TO,161.55
2016,8,1,2,5,Offline TA/TO,110.32
2016,8,1,2,5,Direct,113.05
2016,8,1,2,5,Online TA,211.0
2016,8,1,2,5,Online TA,209.71
2016,8,1,2,5,Direct,113.05
2016,8,1,2,5,Direct,188.14
2016,8,1,2,5,Online TA,140.0
2016,8,1,2,5,Direct,201.25
2016,8,1,2,5,Online TA,209.71
2016,8,1,2,5,Online TA,170.0
2016,8,1,2,5,Offline TA/TO,124.2
2016,8,1,3,6,Online TA,246.0
2016,8,1,3,6,Online TA,231.0
2016,8,1,0,1,Direct,221.0
2016,8,1,0,2,Online TA,209.0
2016,8,1,0,2,Online TA,195.0
2016,8,1,0,2,Online TA,229.0
2016,8,1,0,3,Online TA,179.0
2016,8,1,0,3,Online TA,219.0
2016,8,1,0,3,Online TA,217.33
2016,8,1,0,3,Online TA,230.0
2016,8,1,0,3,Online TA,126.0
2016,8,1,0,3,Online TA,202.33
2016,8,1,0,3,Online TA,219.0
2016,8,1,0,4,Online TA,314.5
2016,8,1,0,4,Online TA,266.5
2016,8,1,0,4,Online TA,209.0
2016,8,1,0,4,Online TA,258.0
2016,8,1,0,4,Offline TA/TO,115.2
2016,8,1,0,5,Offline TA/TO,131.0
2016,8,1,1,5,Online TA,212.0
2016,8,1,2,5,Online TA,168.63
2016,8,1,2,7,Online TA,216.5
2016,8,1,2,8,Online TA,170.0
2016,8,1,2,8,Offline TA/TO,124.2
2016,8,1,4,10,Online TA,286.79
2016,8,1,4,10,Online TA,177.79
2016,8,1,4,10,Online TA,177.79
2016,8,1,0,2,Online TA,209.0
2016,8,1,0,3,Online TA,219.0
2016,8,1,0,3,Online TA,281.0
2016,8,1,0,3,Online TA,239.0
2016,8,1,0,3,Online TA,219.0
2016,8,1,0,4,Online TA,239.0
2016,8,1,0,4,Online TA,189.0
2016,8,1,1,4,Online TA,231.0
2016,8,1,1,4,Direct,199.0
2016,8,1,1,4,Online TA,219.0
2016,8,1,1,4,Offline TA/TO,143.1
2016,8,1,2,4,Online TA,176.0
2016,8,1,2,4,Online TA,179.0
2016,8,1,2,4,Online TA,274.0
2016,8,1,1,4,Online TA,219.0
2016,8,1,2,8,Online TA,174.0
2016,8,1,3,9,Offline TA/TO,143.1
2016,8,1,4,9,Online TA,227.92
2016,8,1,0,2,Online TA,214.0
2016,8,1,0,2,Online TA,214.0
2016,8,1,0,2,Direct,275.0
2016,8,1,0,3,Online TA,179.0
2016,8,1,0,3,Direct,200.1
2016,8,1,0,3,Online TA,237.0
2016,8,1,0,3,Online TA,222.0
2016,8,1,0,3,Online TA,222.0
2016,8,1,0,3,Online TA,222.0
2016,8,1,0,3,Online TA,237.0
2016,8,1,0,3,Online TA,247.33
2016,8,1,0,3,Online TA,237.0
2016,8,1,1,3,Online TA,256.75
2016,8,1,0,3,Online TA,222.0
2016,8,1,0,3,Online TA,288.0
2016,8,1,0,3,Online TA,222.0
2016,8,1,2,5,Online TA,251.86
2016,8,1,2,5,Online TA,238.16
2016,8,1,2,5,Offline TA/TO,208.48
2016,8,1,2,5,Online TA,226.14
2016,8,1,2,8,Online TA,212.0
2016,8,1,4,8,Online TA,210.67
2016,8,0,4,10,Offline TA/TO,59.8
2016,8,1,0,2,Online TA,199.0
2016,8,1,0,2,Online TA,259.0
2016,8,1,0,2,Online TA,234.0
2016,8,1,1,2,Online TA,274.0
2016,8,0,2,2,Offline TA/TO,120.1
2016,8,1,2,3,Direct,200.7
2016,8,1,2,3,Online TA,227.0
2016,8,1,2,5,Online TA,180.0
2016,8,1,2,7,Online TA,188.78
2016,8,1,2,7,Online TA,203.89
2016,8,0,2,5,Offline TA/TO,117.19
2016,8,1,0,1,Online TA,209.0
2016,8,1,1,1,Online TA,304.0
2016,8,1,1,1,Online TA,286.0
2016,8,1,1,1,Online TA,194.5
2016,8,1,2,2,Online TA,329.0
2016,8,1,2,2,Online TA,231.0
2016,8,1,2,2,Online TA,231.0
2016,8,1,2,2,Online TA,231.0
2016,8,1,2,3,Offline TA/TO,144.0
2016,8,1,2,4,Direct,211.0
2016,8,1,2,4,Online TA,235.67
2016,8,1,2,5,Online TA,199.0
2016,8,1,2,5,Online TA,281.0
2016,8,1,2,5,Online TA,214.0
2016,8,1,2,5,Online TA,126.0
2016,8,1,2,5,Online TA,189.42
2016,8,1,2,5,Direct,185.0
2016,8,1,2,5,Online TA,172.0
2016,8,1,2,6,Online TA,143.2
2016,8,1,4,6,Online TA,140.4
2016,8,1,4,6,Direct,122.4
2016,8,1,4,7,Online TA,226.73
2016,8,1,4,7,Online TA,251.73
2016,8,1,4,10,Offline TA/TO,91.55
2016,8,1,2,0,Online TA,170.0
2016,8,1,2,2,Online TA,274.0
2016,8,1,2,2,Online TA,206.5
2016,8,1,2,3,Online TA,205.0
2016,8,1,2,4,Online TA,175.0
2016,8,1,2,5,Online TA,184.8
2016,8,1,2,5,Online TA,184.8
2016,8,1,2,5,Online TA,180.57
2016,8,1,2,5,Offline TA/TO,161.0
2016,8,1,4,6,Direct,197.1
2016,8,0,4,10,Offline TA/TO,70.0
2016,8,0,4,10,Offline TA/TO,57.8
2016,8,1,1,0,Online TA,199.0
2016,8,1,1,0,Direct,189.0
2016,8,1,1,1,Online TA,219.0
2016,8,1,1,1,Online TA,231.0
2016,8,1,1,2,Online TA,249.0
2016,8,1,1,2,Online TA,229.0
2016,8,1,1,2,Online TA,126.0
2016,8,1,1,2,Online TA,271.0
2016,8,1,1,2,Online TA,202.0
2016,8,1,1,3,Direct,198.0
2016,8,1,1,4,Online TA,322.0
2016,8,1,1,4,Online TA,126.0
2016,8,1,1,5,Online TA,198.0
2016,8,1,1,5,Online TA,241.0
2016,8,1,2,5,Online TA,187.0
2016,8,1,3,6,Online TA,200.67
2016,8,1,3,6,Online TA,200.67
2016,8,1,3,6,Online TA,194.0
2016,8,1,3,6,Online TA,195.0
2016,8,1,3,6,Online TA,192.0
2016,8,1,2,5,Online TA,200.57
2016,8,1,3,8,Online TA,149.18
2016,8,1,3,8,Online TA,192.73
2016,8,1,0,2,Online TA,168.63
2016,8,1,0,2,Online TA,209.0
2016,8,1,0,3,Direct,131.0
2016,8,1,0,3,Online TA,189.0
2016,8,1,0,4,Online TA,126.0
2016,8,1,0,4,Online TA,144.0
2016,8,0,0,4,Online TA,169.5
2016,8,1,0,5,Online TA,287.0
2016,8,1,2,5,Online TA,224.0
2016,8,1,2,5,Online TA,175.34
2016,8,1,2,7,Online TA,170.56
2016,8,1,0,3,Online TA,239.0
2016,8,0,0,3,Direct,239.1
2016,8,1,0,4,Online TA,219.0
2016,8,1,0,4,Online TA,126.0
2016,8,1,0,4,Online TA,204.0
2016,8,1,0,4,Offline TA/TO,160.0
2016,8,1,0,4,Online TA,189.0
2016,8,1,1,4,Online TA,248.0
2016,8,1,1,4,Offline TA/TO,189.6
2016,8,1,1,4,Online TA,194.0
2016,8,1,2,5,Online TA,220.49
2016,8,1,2,5,Online TA,195.43
2016,8,1,2,8,Direct,195.0
2016,8,1,0,1,Online TA,194.0
2016,8,1,0,1,Direct,269.0
2016,8,1,0,1,Direct,229.0
2016,8,1,0,2,Online TA,199.0
2016,8,1,0,2,Direct,197.1
2016,8,1,0,2,Direct,214.6
2016,8,1,0,3,Online TA,214.0
2016,8,1,0,3,Online TA,214.0
2016,8,1,0,2,Online TA,157.08
2016,8,1,1,3,Online TA,189.0
2016,8,1,1,3,Online TA,226.5
2016,8,1,2,5,Online TA,193.29
2016,8,1,2,5,Online TA,193.29
2016,8,1,0,1,Online TA,209.0
2016,8,1,0,1,Direct,179.0
2016,8,1,0,2,Direct,119.0
2016,8,1,0,2,Direct,119.0
2016,8,1,0,2,Online TA,189.0
2016,8,1,0,2,Online TA,179.2
2016,8,1,1,2,Direct,205.67
2016,8,1,1,2,Online TA,265.67
2016,8,1,1,2,Online TA,182.33
2016,8,1,1,2,Online TA,178.67
2016,8,1,2,2,Online TA,249.5
2016,8,1,2,2,Online TA,204.5
2016,8,1,2,2,Online TA,211.0
2016,8,1,2,2,Online TA,240.0
2016,8,1,2,2,Online TA,249.5
2016,8,1,2,3,Online TA,262.0
2016,8,1,2,3,Online TA,253.0
2016,8,1,2,4,Online TA,190.67
2016,8,1,2,5,Online TA,206.71
2016,8,1,2,5,Direct,209.86
2016,8,1,2,6,Online TA,207.25
2016,8,1,2,6,Online TA,232.25
2016,8,0,3,7,Offline TA/TO,85.3
2016,8,1,2,5,Online TA,206.71
2016,8,1,2,5,Online TA,166.14
2016,8,1,2,1,Online TA,322.0
2016,8,1,0,1,Online TA,189.0
2016,8,1,2,2,Online TA,189.0
2016,8,1,2,2,Online TA,269.0
2016,8,1,2,3,Direct,209.0
2016,8,1,2,4,Online TA,209.5
2016,8,1,2,5,Offline TA/TO,91.55
2016,8,1,2,5,Offline TA/TO,82.29
2016,8,1,2,5,Online TA,185.43
2016,8,1,2,5,Online TA,114.29
2016,8,1,2,5,Offline TA/TO,91.55
2016,8,1,2,5,Offline TA/TO,178.28
2016,8,1,2,6,Offline TA/TO,128.0
2016,8,1,2,6,Offline TA/TO,99.63
2016,8,1,2,6,Online TA,234.0
2016,8,1,2,6,Offline TA/TO,99.63
2016,8,1,2,6,Online TA,202.13
2016,8,1,4,6,Online TA,134.0
2016,8,0,4,10,Offline TA/TO,85.3
2016,8,1,2,0,Direct,102.0
2016,8,1,2,1,Online TA,221.0
2016,8,1,2,1,Online TA,171.0
2016,8,1,2,1,Online TA,194.0
2016,8,1,2,1,Online TA,160.0
2016,8,1,2,2,Online TA,240.0
2016,8,1,2,3,Direct,243.8
2016,8,1,2,3,Online TA,213.8
2016,8,1,2,3,Online TA,181.8
2016,8,1,2,3,Online TA,189.0
2016,8,1,2,3,Online TA,189.8
2016,8,1,2,5,Online TA,122.86
2016,8,1,2,5,Online TA,79.5
2016,8,1,2,5,Online TA,170.0
2016,8,1,2,5,Online TA,86.79
2016,8,1,2,5,Online TA,86.79
2016,8,1,1,0,Direct,150.0
2016,8,1,1,3,Online TA,204.75
2016,8,1,1,3,Online TA,241.75
2016,8,1,1,3,Online TA,188.5
2016,8,1,1,3,Online TA,171.5
2016,8,1,1,4,Online TA,151.0
2016,8,1,1,4,Online TA,97.2
2016,8,1,1,4,Online TA,163.6
2016,8,1,1,3,Online TA,189.0
2016,8,1,1,5,Online TA,135.0
2016,8,1,2,5,Offline TA/TO,128.0
2016,8,0,2,5,Offline TA/TO,109.3
2016,8,1,2,5,Online TA,196.71
2016,8,1,2,5,Online TA,197.14
2016,8,1,2,5,Online TA,247.57
2016,8,1,2,5,Offline TA/TO,121.47
2016,8,1,2,5,Offline TA/TO,142.1
2016,8,0,3,8,Offline TA/TO,68.61
2016,8,0,3,9,Offline TA/TO,55.68
2016,8,0,3,9,Offline TA/TO,85.88
2016,8,0,3,9,Offline TA/TO,82.88
2016,8,1,4,10,Offline TA/TO,88.4
2016,8,1,4,10,Offline TA/TO,88.4
2016,8,1,3,5,Online TA,174.38
2016,8,1,0,1,Online TA,171.0
2016,8,1,0,3,Online TA,221.0
2016,8,1,0,3,Direct,246.67
2016,8,1,0,3,Direct,246.67
2016,8,1,0,4,Online TA,149.5
2016,8,1,0,4,Direct,231.8
2016,8,1,0,4,Online TA,191.5
2016,8,1,0,4,Direct,231.8
2016,8,1,0,5,Direct,159.0
2016,8,1,0,5,Online TA,201.8
2016,8,1,1,5,Online TA,149.33
2016,8,1,2,5,Online TA,223.29
2016,8,1,2,5,Online TA,145.8
2016,8,0,2,8,Offline TA/TO,0.0
2016,8,0,2,8,Offline TA/TO,57.68
2016,8,0,2,8,Offline TA/TO,71.4
2016,8,0,2,8,Offline TA/TO,57.8
2016,8,0,4,10,Offline TA/TO,81.9
2016,8,1,0,1,Online TA,125.0
2016,8,1,0,4,Online TA,216.0
2016,8,1,0,4,Online TA,154.4
2016,8,1,0,4,Direct,82.88
2016,8,1,2,5,Direct,170.0
2016,8,1,2,6,Online TA,111.94
2016,8,1,2,7,Online TA,141.33
2016,8,0,4,10,Offline TA/TO,86.46
2016,8,0,4,10,Offline TA/TO,117.48
2016,9,1,0,1,Online TA,81.0
2016,9,1,0,1,Online TA,189.0
2016,9,1,0,1,Online TA,81.0
2016,9,1,0,1,Online TA,72.9
2016,9,1,0,3,Online TA,189.0
2016,9,1,1,3,Online TA,234.0
2016,9,1,1,3,Online TA,145.0
2016,9,0,2,3,Direct,153.0
2016,9,1,2,4,Online TA,151.0
2016,9,1,2,4,Online TA,81.0
2016,9,1,2,5,Direct,157.0
2016,9,1,2,5,Online TA,100.0
2016,9,1,2,5,Offline TA/TO,139.5
2016,9,1,2,5,Online TA,179.0
2016,9,1,2,5,Online TA,145.0
2016,9,1,2,3,Online TA,139.0
2016,9,1,2,6,Online TA,139.0
2016,9,1,2,7,Online TA,145.0
2016,9,1,3,8,Online TA,81.0
2016,9,0,3,8,Offline TA/TO,57.8
2016,9,1,4,8,Online TA,81.0
2016,9,0,4,10,Offline TA/TO,90.06
2016,9,1,4,10,Offline TA/TO,90.1
2016,9,1,4,10,Offline TA/TO,90.1
2016,9,1,4,10,Offline TA/TO,57.8
2016,9,0,4,10,Offline TA/TO,57.54
2016,9,1,4,10,Online TA,81.0
2016,9,0,4,10,Offline TA/TO,70.0
2016,9,1,0,1,Online TA,189.0
2016,9,1,0,2,Online TA,179.0
2016,9,1,0,2,Direct,227.1
2016,9,1,0,1,Online TA,169.0
2016,9,1,0,2,Online TA,199.0
2016,9,1,0,2,Online TA,186.0
2016,9,1,0,2,Online TA,179.0
2016,9,1,0,2,Online TA,221.0
2016,9,1,1,2,Online TA,199.0
2016,9,1,1,2,Online TA,199.0
2016,9,1,1,2,Online TA,169.0
2016,9,1,1,2,Online TA,199.0
2016,9,1,2,5,Online TA,108.0
2016,9,1,2,5,Online TA,161.0
2016,9,1,2,5,Offline TA/TO,98.0
2016,9,0,2,5,Offline TA/TO,88.2
2016,9,0,2,5,Offline TA/TO,100.0
2016,9,0,2,5,Offline TA/TO,64.8
2016,9,1,2,5,Offline TA/TO,86.4
2016,9,0,2,5,Offline TA/TO,59.8
2016,9,0,2,5,Offline TA/TO,86.4
2016,9,0,2,5,Offline TA/TO,90.8
2016,9,0,2,5,Offline TA/TO,101.43
2016,9,1,2,5,Offline TA/TO,98.0
2016,9,1,2,5,Online TA,90.0
2016,9,0,2,5,Offline TA/TO,100.0
2016,9,1,2,5,Online TA,90.0
2016,9,1,2,5,Offline TA/TO,64.8
2016,9,0,2,5,Offline TA/TO,57.8
2016,9,1,1,1,Online TA,204.0
2016,9,1,2,2,Direct,179.1
2016,9,1,2,2,Online TA,81.0
2016,9,1,2,2,Online TA,81.0
2016,9,1,2,4,Online TA,65.61
2016,9,1,2,5,Offline TA/TO,66.6
2016,9,1,2,5,Online TA,156.54
2016,9,0,2,5,Offline TA/TO,87.8
2016,9,1,2,5,Online TA,108.0
2016,9,0,3,6,Online TA,120.0
2016,9,1,1,0,Online TA,154.0
2016,9,1,2,0,Online TA,199.0
2016,9,1,2,3,Online TA,101.68
2016,9,1,2,3,Offline TA/TO,107.2
2016,9,1,2,3,Offline TA/TO,89.3
2016,9,1,2,4,Direct,175.5
2016,9,0,2,4,Online TA,95.16
2016,9,1,2,5,Offline TA/TO,52.7
2016,9,1,2,5,Direct,240.6
2016,9,1,2,5,Online TA,155.0
2016,9,1,2,5,Online TA,139.0
2016,9,1,2,5,Offline TA/TO,64.8
2016,9,1,3,5,Online TA,252.0
2016,9,0,4,6,Offline TA/TO,54.5
2016,9,0,4,6,Offline TA/TO,105.02
2016,9,1,4,6,Offline TA/TO,108.91
2016,9,1,4,6,Offline TA/TO,83.3
2016,9,1,1,0,Online TA,219.0
2016,9,1,1,0,Online TA,199.0
2016,9,1,1,1,Direct,197.1
2016,9,0,1,2,Direct,161.75
2016,9,1,1,2,Online TA,264.0
2016,9,1,1,4,Online TA,100.0
2016,9,1,1,5,Online TA,122.0
2016,9,1,1,5,Direct,150.6
2016,9,1,1,5,Online TA,146.0
2016,9,1,1,5,Online TA,146.0
2016,9,0,3,5,Online TA,81.0
2016,9,1,3,7,Offline TA/TO,94.0
2016,9,1,3,7,Offline TA/TO,118.0
2016,9,0,3,7,Offline TA/TO,96.0
2016,9,1,3,8,Online TA,90.0
2016,9,0,4,10,Offline TA/TO,130.5
2016,9,0,4,10,Offline TA/TO,77.85
2016,9,1,0,1,Online TA,166.0
2016,9,1,2,5,Online TA,100.0
2016,9,1,2,5,Online TA,139.0
2016,9,1,2,5,Online TA,81.0
2016,9,0,2,6,Offline TA/TO,142.55
2016,9,0,2,8,Offline TA/TO,62.9
2016,9,1,2,10,Online TA,99.17
2016,9,1,0,1,Direct,149.1
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Online TA,171.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Online TA,150.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,0,3,Groups,89.0
2016,9,1,2,4,Online TA,146.0
2016,9,0,2,5,Offline TA/TO,87.8
2016,9,1,2,6,Direct,159.0
2016,9,1,2,7,Online TA,90.0
2016,9,1,2,5,Online TA,134.0
2016,9,0,4,10,Offline TA/TO,78.36
2016,9,0,4,10,Offline TA/TO,92.9
2016,9,1,0,2,Direct,88.29
2016,9,1,0,3,Direct,161.0
2016,9,1,0,3,Online TA,139.0
2016,9,1,0,3,Direct,216.0
2016,9,1,0,3,Online TA,219.0
2016,9,1,0,3,Direct,254.0
2016,9,1,1,3,Online TA,120.0
2016,9,1,2,3,Online TA,90.0
2016,9,1,2,4,Online TA,90.0
2016,9,0,2,5,Online TA,112.48
2016,9,1,2,6,Online TA,120.0
2016,9,1,2,8,Online TA,118.0
2016,9,0,4,10,Offline TA/TO,53.85
2016,9,1,4,10,Offline TA/TO,85.11
2016,9,1,0,1,Direct,100.0
2016,9,1,0,2,Online TA,191.0
2016,9,1,0,2,Online TA,159.0
2016,9,0,0,0,Offline TA/TO,0.0
2016,9,1,0,1,Direct,0.0
2016,9,1,0,2,Online TA,150.0
2016,9,1,1,2,Offline TA/TO,58.32
2016,9,1,2,3,Online TA,196.0
2016,9,1,2,3,Direct,179.0
2016,9,1,2,4,Online TA,145.67
2016,9,0,2,5,Offline TA/TO,51.85
2016,9,1,2,5,Offline TA/TO,98.0
2016,9,1,0,1,Direct,115.0
2016,9,1,0,1,Direct,115.0
2016,9,1,0,1,Direct,115.0
2016,9,1,0,1,Direct,115.0
2016,9,1,2,2,Online TA,133.2
2016,9,1,2,2,Offline TA/TO,61.2
2016,9,1,2,3,Online TA,133.0
2016,9,1,2,3,Online TA,133.0
2016,9,0,2,5,Offline TA/TO,73.95
2016,9,0,2,5,Offline TA/TO,75.95
2016,9,1,2,5,Offline TA/TO,85.62
2016,9,1,2,5,Online TA,130.43
2016,9,0,4,6,Offline TA/TO,74.72
2016,9,1,4,6,Offline TA/TO,90.1
2016,9,1,1,0,Direct,143.1
2016,9,0,1,0,Online TA,120.0
2016,9,1,2,1,Direct,181.0
2016,9,1,2,1,Online TA,148.4
2016,9,1,2,1,Online TA,117.73
2016,9,1,2,1,Online TA,117.73
2016,9,1,2,2,Direct,171.0
2016,9,1,2,2,Online TA,146.78
2016,9,1,2,1,Online TA,190.67
2016,9,1,2,2,Online TA,159.75
2016,9,1,2,2,Online TA,127.75
2016,9,1,2,2,Online TA,129.0
2016,9,1,2,2,Online TA,119.0
2016,9,1,2,2,Online TA,129.0
2016,9,1,2,2,Online TA,119.0
2016,9,1,2,2,Online TA,189.0
2016,9,1,2,2,Online TA,102.25
2016,9,1,2,2,Direct,114.9
2016,9,1,2,2,Direct,169.0
2016,9,1,2,2,Online TA,158.78
2016,9,1,2,2,Online TA,119.65
2016,9,1,2,3,Online TA,195.0
2016,9,1,2,4,Online TA,194.0
2016,9,1,2,4,Online TA,143.33
2016,9,1,2,4,Online TA,129.0
2016,9,1,2,5,Online TA,88.71
2016,9,1,1,1,Online TA,246.0
2016,9,1,1,1,Online TA,130.5
2016,9,1,1,1,Online TA,117.0
2016,9,1,1,2,Online TA,173.0
2016,9,1,1,2,Online TA,150.0
2016,9,1,2,5,Offline TA/TO,64.8
2016,9,1,2,5,Offline TA/TO,85.11
2016,9,1,2,5,Online TA,148.29
2016,9,1,3,7,Online TA,87.3
2016,9,0,3,7,Offline TA/TO,62.9
2016,9,1,3,7,Online TA,102.6
2016,9,0,3,7,Offline TA/TO,53.85
2016,9,1,1,4,Online TA,143.0
2016,9,0,2,5,Offline TA/TO,76.5
2016,9,0,4,10,Offline TA/TO,53.85
2016,9,1,5,10,Online TA,101.4
2016,9,1,5,10,Online TA,137.67
2016,9,1,0,2,Online TA,129.0
2016,9,1,0,2,Online TA,129.0
2016,9,1,0,3,Online TA,149.0
2016,9,1,0,5,Online TA,77.4
2016,9,0,2,5,Groups,69.43
2016,9,1,2,6,Offline TA/TO,98.0
2016,9,0,2,8,Offline TA/TO,90.9
2016,9,1,0,1,Direct,8.0
2016,9,1,0,1,Direct,8.0
2016,9,1,0,1,Online TA,86.0
2016,9,1,0,2,Online TA,194.0
2016,9,0,0,4,Groups,59.4
2016,9,0,0,4,Groups,61.4
2016,9,0,0,4,Groups,61.4
2016,9,0,0,4,Groups,61.4
2016,9,0,0,4,Groups,59.4
2016,9,0,0,4,Groups,61.4
2016,9,1,1,4,Online TA,134.0
2016,9,0,1,4,Online TA,114.0
2016,9,0,1,4,Groups,76.4
2016,9,0,1,4,Groups,66.0
2016,9,0,2,4,Groups,68.0
2016,9,0,2,4,Groups,71.0
2016,9,0,2,4,Groups,68.0
2016,9,0,2,5,Groups,78.0
2016,9,0,0,4,Groups,61.4
2016,9,0,0,3,Groups,66.0
2016,9,0,0,3,Groups,66.0
2016,9,0,0,3,Groups,60.0
2016,9,1,0,3,Online TA,164.0
2016,9,0,0,3,Groups,68.0
2016,9,0,0,3,Groups,66.0
2016,9,0,0,3,Groups,70.0
2016,9,0,0,3,Groups,74.0
2016,9,0,0,3,Groups,78.0
2016,9,0,0,3,Groups,68.0
2016,9,1,0,3,Groups,66.0
2016,9,0,0,3,Groups,74.0
2016,9,0,0,3,Groups,74.0
2016,9,0,0,3,Groups,66.0
2016,9,0,0,3,Groups,60.0
2016,9,0,0,3,Groups,66.0
2016,9,0,0,3,Groups,74.0
2016,9,1,0,3,Online TA,164.0
2016,9,0,1,3,Groups,62.0
2016,9,0,1,3,Groups,110.5
2016,9,0,1,3,Groups,66.0
2016,9,0,1,3,Groups,66.0
2016,9,0,1,3,Groups,60.0
2016,9,1,1,3,Online TA,189.25
2016,9,0,1,3,Groups,60.0
